pointID,TAS,PRE,RSDS,VPD,DEPTH,SAND,CLAY,SOC,CEC,PH,DEM,Aspect,Slope
4059,255,2291,163,11024,200,3734,4543,1415,877,446,252.156,170.138,6.50393
4060,255,2292,164,11010,200,3713,4596,1471,775,440,228.526,181.014,7.08413
4061,254,2289,164,10990,200,3597,4717,1647,801,443,237.392,165.41,14.3135
4062,257,2281,164,11098,200,3597,4717,1767,801,443,227.832,161.616,12.6497
4063,259,2264,165,11154,200,3714,4489,1477,856,440,187.297,158.81,6.47982
4064,259,2242,166,11208,200,4017,4277,1410,916,446,178.967,161.657,4.23439
4065,259,2219,166,11256,200,4110,4103,1591,901,449,174.887,188.977,4.53779
4066,258,2194,167,11315,200,4075,4160,1591,967,448,184.779,174.196,4.444
4067,258,2170,167,11373,200,4024,4180,1469,929,444,182.97,183.115,4.38054
4068,259,2147,167,11435,200,3951,4258,1515,889,444,183.267,155.956,3.90583
4069,259,2111,167,11545,200,4064,4163,1524,869,447,178.394,160.853,4.99645
4070,259,2097,167,11581,200,4160,4132,1562,884,447,178.394,160.853,4.99645
4071,259,2087,167,11616,200,4254,4112,1449,871,447,182.872,163.689,5.48438
4072,258,2079,167,11632,200,4254,4112,1436,871,447,180.422,164.385,4.73434
4073,257,2073,167,11634,200,4092,4104,1483,911,444,196.623,199.163,6.00774
4074,258,2069,167,11666,200,3858,4260,1400,912,442,202.826,159.757,5.40413
4075,258,2065,167,11689,200,4000,4238,1555,960,444,201.773,176.607,8.82436
4076,259,2066,167,11709,200,4104,4369,1555,929,447,178.449,151.655,4.48839
4077,256,2071,167,11633,200,3990,4411,1581,881,444,201.027,210.686,6.76074
4078,256,2081,166,11614,200,3968,4303,1532,850,441,229.126,176.898,10.5896
4079,257,2094,166,11621,200,4237,4178,1491,876,438,219.294,149.045,8.15545
4080,257,2110,166,11578,200,4176,4272,1429,825,438,209.567,185.187,5.29941
4081,258,2145,165,11536,200,4045,4338,1396,964,440,201.671,157.148,5.2717
4082,258,2159,166,11516,200,4045,4338,1415,964,440,194.574,147.742,4.97527
4083,258,2168,166,11508,200,3818,4316,1371,1015,447,194.574,147.742,4.97527
4084,259,2171,166,11509,200,3918,4352,1366,950,446,191.708,180.074,4.88498
4085,257,2170,166,11475,200,3943,4403,1366,882,441,188.951,162.416,5.34992
4086,258,2164,167,11501,200,3987,4360,1466,829,440,201.436,146.332,6.60999
4087,259,2155,167,11562,200,3885,4412,1472,770,446,202.989,183.924,8.6947
4088,259,2144,167,11612,200,4005,4294,1426,859,444,177.925,177.365,6.39587
4089,259,2134,167,11629,200,3898,4353,1511,883,448,168.769,190.435,6.91888
4090,259,2125,167,11653,200,3842,4203,1450,889,452,180.896,174.515,5.8991
4091,258,2116,167,11633,200,3674,4267,1623,966,458,203.288,195.575,8.71726
4092,260,2109,167,11725,200,3674,4267,1600,966,458,182.08,153.122,6.62282
4093,260,2103,167,11767,200,3675,4297,1551,1014,458,173.656,156.806,5.31605
4094,259,2097,168,11782,200,3856,4292,1503,976,456,182.955,174.564,5.64582
4095,259,2095,168,11798,200,3915,4215,1503,1048,456,183.695,163.297,8.52607
4096,260,2093,168,11840,200,3841,4278,1550,1097,454,183.695,163.297,8.52607
4097,259,2091,168,11833,200,3739,4236,1507,1010,454,176.616,166.688,7.17675
4098,260,2088,168,11862,200,3744,4164,1618,1030,452,183.909,177.172,5.93625
4099,261,2085,168,11915,200,3753,4107,1573,972,448,174.908,172.718,8.90178
4100,261,2081,168,11950,200,3755,4074,1344,903,448,164.092,162.535,5.13062
4101,261,2077,168,11981,200,3799,4134,1351,878,449,157.305,160.191,4.45645
4102,261,2072,168,11992,200,3799,4134,1560,878,449,159.663,184.666,4.51988
4103,261,2067,169,12034,200,3661,4122,1611,963,449,158.385,151.56,5.39141
4104,261,2062,169,12050,200,3789,4042,1558,928,451,157.532,176.081,4.32832
4105,262,2056,169,12111,200,3692,4056,1558,979,446,145.963,151.571,4.22411
4106,263,2038,169,12183,200,3683,4101,1571,954,449,140.703,164.471,4.29585
4107,263,2026,169,12234,200,3552,4107,1375,892,452,136.066,159.88,3.91852
4108,264,2009,169,12310,200,3494,4091,1461,900,452,136.066,159.88,3.91852
4109,264,1991,169,12387,200,3498,4128,1344,1005,458,128.07,170.967,3.9546
4110,264,1972,170,12445,200,3490,4083,2903,1044,466,119.577,134.643,3.57041
4111,263,1955,170,12459,200,3500,4091,2091,1052,454,122.991,194.35,3.68421
4112,263,1940,170,12502,200,3500,4091,1348,1052,454,133.025,165.261,3.9611
4113,263,1929,170,12524,200,3472,4091,1308,1046,450,134.733,172.69,3.7453
4114,264,1924,170,12571,200,3545,4041,1381,1062,450,137.594,158.26,3.94954
4115,264,1922,170,12576,200,3713,4023,1381,1059,449,130.942,175.648,4.00139
4116,264,1923,170,12590,200,3696,4171,1392,1035,448,135.746,168.857,4.0275
4117,264,1924,170,12608,200,3671,4122,1466,1018,453,132.004,169.194,4.72845
4118,263,1926,170,12575,200,3407,4402,1469,999,451,139.47,179.18,5.126
4119,263,1925,170,12572,200,3503,4161,1404,954,448,145.758,185.439,3.75705
4120,263,1922,170,12580,200,3549,3965,1381,995,448,145.941,156.969,5.33622
4121,264,1919,170,12605,200,3501,4125,1530,1054,449,145.941,156.969,5.33622
4122,262,1916,170,12549,200,3501,4125,1465,1054,449,143.12,199.722,4.11775
4123,263,1914,170,12605,200,3531,3977,1364,1048,454,157.662,153.506,5.52556
4124,263,1913,170,12596,200,3573,4055,1339,1012,456,143.939,152.033,4.06288
4125,263,1912,170,12569,200,3675,4196,1339,981,453,152.788,195.31,3.789
4126,263,1911,170,12608,200,3711,4275,1370,944,456,148.078,152.434,4.7991
4127,262,1911,170,12552,200,3801,4200,1481,945,452,151.273,195.437,4.92267
4128,262,1911,170,12496,200,3660,4214,1409,958,454,167.778,181.953,6.52059
4129,262,1909,171,12516,200,3700,4191,1417,967,453,168.882,163.44,3.64806
4130,262,1908,171,12524,200,3736,4164,1297,954,449,168.904,160.396,5.42212
4131,263,1907,171,12572,200,3703,4090,1436,980,450,153.438,184.112,4.67615
4132,263,1909,171,12557,200,3703,4090,1422,980,450,159.441,170.831,5.03451
4133,262,1912,171,12504,200,3555,4148,1547,984,453,169.675,192.36,5.1408
4134,261,1916,171,12473,200,3594,4020,1545,987,453,169.675,192.36,5.1408
4135,262,1921,171,12494,200,3641,4096,1545,956,448,175.024,146.343,5.92876
4136,260,1928,171,12388,200,3620,4096,1553,927,452,169.963,207.162,6.0185
4137,260,1935,171,12338,200,3769,3981,1555,931,452,192.651,172.135,8.61351
4138,261,1943,171,12380,200,3825,3864,1506,929,452,195.651,144.234,7.21969
4139,260,1952,171,12302,200,3777,3788,1433,922,453,179.71,163.943,4.44253
4140,260,1960,171,12272,200,3606,3958,1558,938,457,205.289,183.075,8.54056
4141,261,1967,171,12283,200,3606,3958,1491,938,457,183.069,168.977,4.36333
4201,257,2078,166,11364,200,3787,4194,1413,1030,448,187.371,184.131,4.51574
4202,257,2095,166,11334,200,3758,4394,1449,961,440,194.201,186.257,5.01465
4203,256,2112,166,11294,200,3757,4211,1409,928,447,198.766,179.276,4.8586
4204,256,2126,166,11264,200,3757,4211,1415,928,447,202.688,177.489,5.15183
4205,256,2138,166,11240,200,3712,4164,1405,958,448,203.221,178.874,5.39268
4206,255,2147,166,11208,200,3738,4281,1434,995,450,219.724,171.147,5.01294
4207,255,2150,166,11209,200,3690,4385,1434,978,445,219.724,171.147,5.01294
4208,257,2143,166,11270,200,3827,4274,1479,887,445,202.456,170.368,7.81263
4209,257,2138,166,11278,200,3922,4226,1436,886,450,187.783,187.063,8.2673
4210,255,2132,166,11259,200,3748,4365,1444,921,447,206.119,173.187,10.7589
4211,255,2129,166,11280,200,3787,4342,1546,866,447,219.938,164.48,7.76627
4212,255,2129,166,11290,200,3978,4338,1528,864,444,229.222,165.183,10.1773
4213,255,2134,166,11279,200,3978,4338,1577,864,444,223.026,180.272,9.70282
4214,255,2142,166,11266,200,3849,4296,1521,904,443,228.5,185.202,9.29328
4215,256,2152,165,11259,200,4005,4323,1482,900,443,215.374,157.86,5.43404
4216,257,2161,165,11260,200,4227,4287,1567,987,450,199.611,155.81,4.00684
4217,256,2170,165,11236,200,4081,4367,1567,1013,456,201.895,177.461,3.79254
4218,256,2179,165,11216,200,3864,4419,1536,1058,457,204.238,173.119,4.34789
4219,256,2187,165,11184,200,3796,4357,1442,1019,459,213.442,183.347,4.65561
4220,256,2196,165,11171,200,3930,4341,1485,1020,460,213.442,183.347,4.65561
4221,255,2211,165,11111,200,4080,4363,1420,1026,457,212.445,189.628,3.98439
4222,256,2216,165,11119,200,3857,4561,1510,1023,454,224.552,160.767,6.53364
4223,255,2219,165,11094,200,3857,4561,1494,1023,454,210.193,187.189,7.07703
4224,256,2217,165,11107,200,3871,4676,1499,1004,458,221.05,149.868,7.63047
4225,256,2211,165,11132,200,3786,4714,1543,1035,453,209.404,183.057,5.27313
4226,256,2199,166,11156,200,3501,4832,1543,1078,457,202.818,164.61,5.40781
4227,257,2183,166,11207,200,3376,4830,1595,1168,455,195.188,161.077,5.82701
4228,257,2166,166,11232,200,3802,4454,1747,1168,452,196.949,187.829,5.33622
4229,256,2148,167,11251,200,4139,4385,1683,1103,450,212.034,197.202,6.49711
4230,257,2128,167,11328,200,4053,4473,1477,1028,446,195.22,159.45,6.22731
4231,256,2111,167,11364,200,3950,4535,1405,913,446,202.255,152.618,4.91556
4232,257,2094,167,11432,200,3847,4579,1522,921,447,186.108,145.615,3.92736
4233,258,2068,167,11513,200,3847,4579,1552,921,447,172.989,163.235,2.99923
4234,257,2059,167,11521,200,4032,4316,1458,930,445,184.96,175.641,3.83317
4235,257,2052,167,11536,200,4114,4249,1448,853,446,199.775,186.08,3.96854
4236,256,2048,167,11537,200,3953,4240,1448,860,445,200.642,178.767,4.61539
4237,256,2046,167,11557,200,3952,4347,1447,896,444,212.224,158.941,3.9853
4238,256,2047,167,11561,200,3841,4458,1443,948,442,207.111,156.94,4.15245
4239,256,2050,167,11557,200,3758,4503,1426,969,444,210.091,161.321,5.05159
4240,255,2055,167,11521,200,3705,4584,1473,1020,444,224.494,195.391,4.23322
4241,255,2058,167,11526,200,3752,4505,1512,1214,450,226.214,174.959,4.36045
4242,255,2060,167,11523,200,3884,4419,1523,1202,452,228.725,157.106,3.59601
4243,256,2061,167,11541,200,3884,4419,1498,1202,452,217.796,163.176,3.90117
4244,256,2061,167,11555,200,3890,4502,1526,1069,450,216.683,178.796,4.05288
4245,255,2063,167,11535,200,3947,4496,1576,1002,446,216.683,178.796,4.05288
4246,254,2070,167,11488,200,3846,4437,1576,976,447,225.324,188.668,4.38259
4247,254,2082,166,11449,200,3731,4465,1534,936,453,243.249,206.211,5.62269
4248,254,2100,166,11407,200,3720,4493,1521,923,453,236.839,170.389,6.05316
4249,252,2122,165,11278,200,3634,4612,1498,892,450,256.083,192.726,8.71666
4250,252,2147,165,11216,200,3464,4886,1513,790,446,284.168,179.554,10.7705
4251,249,2173,164,11024,200,3430,4880,1742,849,446,277.298,180.037,9.21785
4252,249,2197,164,10984,200,3445,4962,1867,985,446,334.615,173.572,16.2211
4253,254,2216,164,11108,200,3445,4962,1646,985,446,250.828,148.761,7.98521
4254,254,2232,164,11081,200,3312,4891,1734,956,445,249.034,213.473,10.2216
4255,252,2243,164,10973,200,3472,4732,1574,924,446,298.199,198.471,12.3835
4256,253,2252,164,11018,200,3591,4692,1574,967,446,269.185,141.638,8.99336
4257,254,2259,164,11045,200,3721,4639,1558,935,450,246.44,168.131,3.99412
4258,254,2272,164,11006,200,3683,4643,1439,846,449,258.419,180.588,4.81169
4259,255,2278,164,11044,200,3687,4686,1460,816,446,254.836,148.153,8.55595
4260,254,2282,164,11012,200,3878,4493,1429,797,442,225.643,162.296,6.29784
4261,255,2282,164,11034,200,3817,4498,1541,828,443,259.928,193.931,11.2879
4262,257,2277,165,11091,200,3915,4327,1530,878,446,234.885,146.985,11.0055
4263,258,2264,165,11154,200,3915,4327,1484,878,446,196.635,141.696,7.38006
4264,258,2248,166,11192,200,4075,4215,1464,882,448,179.826,178.365,5.04833
4265,258,2230,166,11235,200,4071,4206,1499,892,453,191.809,162.339,6.81376
4266,258,2210,166,11283,200,4062,4216,1499,980,454,183.199,153.984,4.25338
4267,258,2191,166,11316,200,4062,4190,1495,951,453,194.984,184.202,4.54105
4268,258,2173,166,11367,200,3947,4272,1532,943,447,192.551,160.635,4.17183
4269,258,2157,167,11419,200,4019,4226,1580,931,443,184.221,167.968,3.9428
4270,257,2131,167,11471,200,4034,4257,1531,921,446,187.608,157.247,4.97164
4271,258,2120,167,11511,200,4038,4321,1512,890,446,198.809,170.029,8.47476
4272,258,2110,167,11551,200,4185,4272,1453,892,442,199.079,158.568,5.90042
4273,257,2100,167,11550,200,4185,4272,1538,892,442,195.894,189.786,4.96477
4274,256,2092,167,11556,200,4053,4318,1462,828,442,205.965,180.997,5.76851
4275,258,2084,167,11628,200,3853,4260,1748,956,446,219.779,179.433,11.1644
4276,259,2080,167,11661,200,3768,4272,1748,966,447,181.281,164.319,4.59764
4277,257,2080,167,11613,200,3895,4256,1592,940,448,202.006,179.704,7.97922
4278,255,2084,166,11554,200,3719,4406,1765,897,442,217.345,179.454,8.27425
4279,255,2093,166,11515,200,3739,4361,1689,873,443,255.651,175.744,12.1338
4280,257,2105,166,11568,200,4102,4171,1550,858,438,217.685,161.782,8.51951
4281,258,2118,166,11575,200,4273,4072,1401,893,440,200.809,176.536,5.51496
4282,258,2143,166,11532,200,4232,4121,1435,924,445,198.471,146.114,4.61169
4283,258,2151,166,11510,200,4232,4121,1368,924,445,193.869,169.683,4.63446
4284,258,2154,166,11517,200,4092,4166,1462,922,441,198.271,186.154,4.46868
4285,259,2153,167,11549,200,3751,4497,1359,908,441,194.068,163.603,5.27316
4286,259,2148,167,11579,200,3858,4438,1359,902,443,178.153,153.882,4.30174
4287,260,2139,167,11609,200,3684,4492,1475,959,443,175.401,182.328,4.87878
4288,260,2131,167,11643,200,3596,4526,1504,1029,443,168.07,176.866,5.93829
4289,259,2123,167,11634,200,3669,4464,1485,954,449,176.54,195.891,5.34041
4290,259,2116,167,11655,200,3915,4254,1443,936,453,191.869,174.154,5.49132
4291,259,2109,167,11691,200,3836,4148,1599,977,458,183.269,164.889,4.912
4292,260,2103,167,11737,200,3836,4148,1525,977,458,178.311,152.174,4.62343
4293,260,2099,168,11785,200,3743,4196,1533,1011,456,163.035,155.101,5.1528
4294,260,2096,168,11792,200,3810,4246,1473,996,456,165.963,195.031,5.65179
4295,260,2091,168,11838,200,3966,4181,1503,1001,457,163.451,162.348,5.44243
4296,260,2088,168,11855,200,3774,4337,1503,1065,457,163.451,162.348,5.44243
4297,259,2085,168,11848,200,3761,4347,1692,1083,458,166.367,178.668,7.61347
4298,261,2082,168,11911,200,3840,4255,2117,1084,458,175.626,137.596,8.45052
4299,261,2078,168,11942,200,3752,4053,1834,1004,451,162.763,178.079,5.68338
4300,261,2073,168,11958,200,3714,4142,1472,909,448,157.01,162.976,6.81759
4301,261,2068,168,11992,200,3741,4120,1479,906,448,157.27,168.61,4.7174
4302,261,2063,168,12025,200,3741,4120,1623,906,448,150.852,163.732,4.4758
4303,261,2058,169,12030,200,3705,4114,1691,949,454,156.663,181.557,4.38215
4304,262,2052,169,12077,200,3791,3965,1594,965,450,156.626,146.128,5.02696
4305,262,2046,169,12100,200,3860,3994,1838,960,446,155.754,178.464,5.32535
4306,263,2038,169,12164,200,3635,4010,1838,953,447,141.872,153.044,4.5361
4307,263,2016,169,12246,200,3507,4068,1613,917,447,135.55,172.217,4.20996
4308,263,2000,169,12289,200,3539,4105,1326,909,446,135.55,172.217,4.20996
4309,264,1983,170,12367,200,3428,4010,1386,989,447,134.51,154.584,3.94836
4310,264,1965,170,12457,200,3520,3992,2060,1065,461,125.333,151.475,3.60457
4311,263,1949,170,12456,200,3576,3991,2770,1075,458,116.343,179.199,3.56306
4312,263,1934,170,12473,200,3576,3991,1437,1075,458,135.62,185.989,4.88221
4313,264,1925,170,12545,200,3617,4003,1431,1053,453,134.038,158.966,4.8267
4314,263,1919,170,12526,200,3650,4032,1414,1072,450,129.025,191.918,4.2651
4315,264,1918,170,12574,200,3677,4036,1414,1067,448,143.949,137.822,5.89409
4316,263,1920,170,12555,200,3675,4159,1484,1051,450,139.28,188.439,4.62178
4317,264,1921,170,12574,200,3721,4076,1430,1002,448,139.287,170.823,4.64704
4318,264,1923,170,12588,200,3601,4213,1478,945,449,137.809,159.004,3.89175
4319,263,1921,170,12564,200,3578,4070,1382,945,448,131.331,152.867,4.52845
4320,264,1918,170,12604,200,3702,3980,1368,991,446,135.917,155.196,4.73495
4321,264,1915,170,12623,200,3702,4002,1432,1045,449,135.917,155.196,4.73495
4322,263,1912,170,12590,200,3702,4002,1445,1045,449,134.071,186.228,3.26328
4323,264,1909,170,12613,200,3659,4010,1420,1032,456,143.181,174.111,5.43203
4324,264,1906,170,12617,200,3553,4126,1313,998,456,137.788,164.151,3.61604
4325,264,1904,170,12617,200,3612,4257,1313,997,456,141.409,179.616,3.57178
4326,263,1903,170,12596,200,3671,4392,1254,982,453,142.042,179.085,4.09262
4327,263,1903,170,12578,200,3669,4293,1305,982,452,150.697,166.135,4.34597
4328,262,1903,170,12531,200,3652,4059,1273,961,451,160.51,197.315,4.48285
4329,263,1902,170,12556,200,3551,3960,1320,969,454,161.942,144.033,4.22117
4330,262,1901,171,12536,200,3676,4128,1298,961,458,161.677,183.461,7.06637
4331,263,1901,171,12556,200,3640,4106,1381,1006,450,158.157,170.554,4.25199
4332,262,1905,171,12515,200,3640,4106,1464,1006,450,166.189,154.688,5.8619
4333,262,1908,171,12505,200,3559,4224,1500,1052,453,166.608,187.506,3.98827
4334,262,1912,171,12481,200,3489,4296,1477,1078,450,166.608,187.506,3.98827
4335,261,1917,171,12455,200,3595,4043,1477,1024,449,167.493,149.085,4.43279
4336,261,1923,171,12424,200,3712,4024,1477,942,457,181.913,198.557,9.1789
4337,260,1929,171,12336,200,3668,4012,1588,980,454,175.277,185.121,5.28569
4338,259,1937,171,12233,200,3633,4011,1518,1018,458,206.026,217.906,9.62863
4339,260,1946,171,12288,200,3628,3946,1687,1001,458,213.2,157.968,9.11774
4340,261,1954,171,12305,200,3585,3921,1580,934,453,192.739,152.18,5.93254
4341,261,1960,171,12268,200,3659,3832,1455,901,457,180.741,161.939,5.36822
4401,257,2060,166,11402,200,3622,4376,1450,1044,444,190.429,145.944,4.7642
4402,257,2080,166,11363,200,3602,4396,1451,988,442,200.639,188.534,4.42472
4403,257,2098,166,11328,200,3718,4234,1424,943,447,201.909,157.004,4.2455
4404,256,2115,166,11290,200,3718,4234,1432,943,447,205.614,198.826,4.86672
4405,256,2128,166,11269,200,3704,4239,1446,952,448,204.869,129.756,4.00793
4406,256,2137,166,11245,200,3700,4303,1431,1002,452,202.69,194.855,4.13116
4407,256,2142,166,11229,200,3765,4311,1431,1030,446,202.69,194.855,4.13116
4408,256,2142,166,11248,200,3802,4269,1457,938,445,214.553,183.473,4.81593
4409,256,2131,166,11271,200,3827,4250,1467,879,450,185.935,179.671,7.55531
4410,256,2126,166,11294,200,3651,4255,1503,937,447,202.264,189.234,7.0767
4411,255,2124,166,11279,200,3786,4194,1478,872,448,205.291,188.213,6.39232
4412,254,2126,166,11248,200,3811,4277,1647,866,443,230.139,198.76,10.6531
4413,252,2131,166,11191,200,3635,4424,1685,883,443,259.855,215.538,14.3672
4414,255,2141,166,11251,200,3635,4424,1648,883,443,260.969,155.702,13.5906
4415,255,2153,165,11242,200,3969,4342,1583,943,447,234.43,143.002,8.07222
4416,256,2165,165,11239,200,4184,4298,1609,978,450,208.524,177.778,4.48544
4417,256,2176,165,11207,200,4087,4321,1609,1026,456,217.677,164.055,5.16276
4418,256,2186,165,11189,200,3855,4430,1512,1041,462,215.052,145.68,3.68852
4419,256,2196,165,11167,200,3833,4370,1458,1077,460,212.701,189.971,5.45196
4420,255,2206,165,11129,200,3821,4364,1488,1045,458,212.701,189.971,5.45196
4421,255,2216,165,11122,200,4003,4357,1448,1030,454,223.146,167.786,5.68278
4422,256,2232,165,11086,200,3783,4652,1539,1001,452,217.292,184.465,5.46538
4423,254,2237,165,11041,200,3754,4669,1593,991,457,222.39,192.212,7.4996
4424,256,2238,165,11062,200,3754,4669,1622,991,457,221.726,163.262,7.22685
4425,256,2235,165,11066,200,3704,4646,1568,1021,457,212.422,179.777,7.20512
4426,256,2226,165,11101,200,3521,4805,1576,1090,456,206.858,149.364,6.47067
4427,257,2214,166,11132,200,3511,4813,1576,1143,452,196.599,164.176,5.17649
4428,257,2199,166,11165,200,3908,4472,1738,1129,453,196.375,162.216,4.18943
4429,256,2183,166,11186,200,4127,4391,1670,1097,450,204.153,200.036,5.7541
4430,256,2165,166,11241,200,4052,4391,1510,1036,443,204.414,152.01,5.51112
4431,256,2147,167,11269,200,3989,4536,1433,968,447,205.883,165.216,5.73039
4432,257,2129,167,11331,200,3901,4582,1479,987,446,199.841,160.654,4.17216
4433,258,2111,167,11408,200,4011,4393,1498,916,448,199.841,160.654,4.17216
4434,257,2080,167,11462,200,4011,4393,1513,916,448,181.144,187.269,3.70938
4435,257,2068,167,11498,200,3915,4534,1469,874,444,199.121,171.374,3.40691
4436,256,2059,167,11513,200,3826,4414,1473,908,444,195.488,173.56,4.40523
4437,256,2053,167,11528,200,3928,4376,1473,947,444,210.097,196.984,3.57622
4438,256,2050,167,11544,200,3943,4386,1448,927,444,209.752,177.282,4.87667
4439,256,2050,167,11550,200,3904,4412,1444,906,444,213.679,169.793,4.70316
4440,255,2052,167,11524,200,3795,4501,1452,947,444,218.833,210.068,5.09619
4441,255,2054,167,11520,200,3743,4490,1461,1038,444,230.03,151.564,3.64845
4442,256,2054,167,11556,200,3844,4418,1538,1151,446,214.408,144.96,3.64872
4443,256,2052,167,11565,200,3844,4418,1620,1151,446,210.333,196.222,4.95139
4444,255,2049,167,11537,200,3889,4410,1513,1168,450,228.382,171.303,3.90057
4445,255,2046,167,11547,200,3876,4538,1544,1048,446,228.382,171.303,3.90057
4446,255,2046,167,11543,200,3846,4441,1538,994,453,224.88,181.429,4.14001
4447,255,2055,167,11511,200,3709,4561,1538,1009,453,229.146,200.373,5.29946
4448,253,2070,166,11406,200,3706,4595,1600,1010,453,230.743,171.565,5.31868
4449,252,2090,166,11337,200,3587,4697,1515,916,453,274.991,193.515,12.7435
4450,254,2114,165,11347,200,3403,4891,1629,765,453,253.696,147.953,6.8788
4451,254,2140,165,11283,200,3569,4674,1544,787,450,242.549,173.89,5.88438
4452,254,2164,164,11234,200,3556,4816,1622,960,447,240.216,165.05,6.11584
4453,255,2185,164,11216,200,3556,4816,1499,960,447,227.233,161.843,6.32431
4454,252,2203,164,11055,200,3538,4738,1604,1022,454,266.854,215.862,8.69847
4455,252,2217,164,11041,200,3344,4950,1931,991,446,269.061,160.058,9.11302
4456,254,2229,164,11099,200,3354,4960,1931,980,443,240.823,164.786,5.6048
4457,254,2238,164,11069,200,3603,4740,1627,959,450,253.766,186.37,5.92254
4458,253,2248,164,11038,200,3517,4786,1407,854,446,253.766,186.37,5.92254
4459,255,2266,164,11067,200,3534,4855,1534,814,446,264.382,158.597,8.10462
4460,253,2272,164,11006,200,3795,4611,1477,806,442,238.521,193.318,5.35683
4461,252,2275,165,10964,200,3706,4651,1545,802,440,291.603,205.793,11.972
4462,254,2273,165,11028,200,3696,4576,1586,767,444,275.054,175.574,10.3324
4463,257,2267,165,11128,200,3696,4576,1523,767,444,233.439,137.384,11.8802
4464,257,2256,165,11148,200,3949,4305,1499,819,448,198.196,170.966,8.82373
4465,254,2242,166,11096,200,3969,4235,1612,858,447,269.578,219.307,13.4362
4466,257,2228,166,11224,200,3904,4255,1612,918,447,225.602,129.946,12.0739
4467,257,2215,166,11258,200,3967,4256,1538,967,450,202.723,192.501,6.12362
4468,258,2202,166,11302,200,3953,4210,1559,965,448,199.642,154.361,5.20904
4469,258,2189,166,11340,200,3959,4202,1573,968,442,195.151,165.662,4.61239
4470,258,2178,166,11377,200,3909,4327,1515,950,442,188.307,162.526,4.35259
4471,256,2156,166,11390,200,3928,4420,1469,889,441,190.37,172.963,5.04108
4472,257,2144,167,11448,200,4027,4373,1510,857,443,212.19,171.978,6.42013
4473,258,2131,167,11486,200,4027,4373,1405,857,443,200.973,162.147,4.41361
4474,258,2119,167,11518,200,4190,4255,1439,828,442,193.315,145.561,4.4614
4475,258,2108,167,11556,200,3923,4381,1600,900,444,196.912,179.183,7.09967
4476,258,2099,167,11591,200,3960,4179,1600,984,447,180.44,155.785,4.97665
4477,257,2095,166,11573,200,3940,4217,1577,982,448,195.489,205.438,5.46254
4478,257,2094,166,11579,200,3856,4215,1571,935,446,210.574,163.388,5.41556
4479,257,2098,166,11576,200,3758,4333,1733,906,442,197.798,182.634,5.06814
4480,256,2105,166,11522,200,4072,4174,1534,886,442,222.923,214.371,7.6436
4481,257,2115,166,11540,200,4120,4096,1454,895,446,221.508,128.012,7.51038
4482,258,2125,166,11564,200,4169,4071,1508,942,444,193.909,170.471,4.94381
4483,259,2139,166,11551,200,4169,4071,1405,942,444,187.393,160.868,4.69178
4484,259,2142,167,11548,200,4259,4037,1383,913,445,186.767,160.918,4.82244
4485,259,2140,167,11568,200,4014,4308,1410,881,444,184.414,164.833,4.99018
4486,259,2135,167,11592,200,3915,4332,1410,910,446,180.704,171.097,5.16369
4487,260,2128,167,11627,200,3684,4442,1433,1002,444,172.473,172.996,5.73733
4488,259,2121,167,11640,200,3622,4504,1579,1037,443,176.162,169.221,6.0515
4489,259,2114,167,11651,200,3611,4512,1492,991,447,182.52,177.465,5.78296
4490,260,2108,167,11696,200,3716,4378,1524,990,454,175.336,166.745,4.53372
4491,260,2102,167,11723,200,3732,4303,1546,984,458,170.343,169.432,4.92716
4492,260,2097,168,11751,200,3760,4221,1609,995,454,169.69,159.516,5.3249
4493,260,2093,168,11786,200,3760,4221,1607,995,454,170.226,176.124,5.0276
4494,260,2090,168,11802,200,3877,4200,1519,1020,458,167.65,167.655,5.41818
4495,260,2088,168,11808,200,4029,4143,1419,1033,455,172.432,161.993,4.67088
4496,261,2081,168,11897,200,3677,4461,1419,1084,459,160.371,161.335,5.26531
4497,260,2078,168,11882,200,3652,4479,1403,1049,458,154.349,169.072,5.66832
4498,261,2073,168,11942,200,3708,4276,1528,1015,456,163.847,173.639,5.81882
4499,261,2068,168,11960,200,3813,4015,1490,914,450,151.984,174.963,5.65977
4500,262,2062,168,12014,200,3730,4126,1449,913,448,149.239,165.81,5.20212
4501,261,2056,168,12016,200,3730,4162,1374,928,448,146.735,183.521,5.21972
4502,262,2051,169,12062,200,3744,4099,1508,937,449,146.842,163.61,4.49873
4503,261,2046,169,12058,200,3744,4099,1576,937,449,155.285,184.568,5.51307
4504,261,2041,169,12088,200,3729,3997,1683,942,448,157.69,153.048,5.44565
4505,262,2034,169,12122,200,3780,3945,1924,935,445,147.648,154.919,4.02504
4506,263,2026,169,12174,200,3702,4044,1924,945,448,143.119,165.457,4.22505
4507,263,2017,169,12204,200,3519,4026,1710,924,446,140.948,159.691,4.29386
4508,264,1992,169,12323,200,3537,4095,1342,905,448,125.548,172.589,4.47757
4509,263,1976,170,12341,200,3439,4036,1491,973,446,129.169,167.57,3.88691
4510,264,1959,170,12441,200,3564,4023,2027,1043,459,139.141,173.847,6.09462
4511,264,1944,170,12474,200,3622,4004,2775,1041,457,118.193,134.875,4.09826
4512,264,1931,170,12501,200,3683,4025,1446,1059,449,126.419,181.645,4.24236
4513,264,1922,170,12552,200,3683,4025,1502,1059,449,128.677,155.86,4.06456
